Source,,,,,,,,,Destination,,,,,,,,,Cable Length,Cable Type
Hostname,Hall,Aisle,Rack,Shelf U,Tray,Port,Label,Node Type,Hostname,Hall,Aisle,Rack,Shelf U,Tray,Port,Label,Node Type,,
bh-glx-a03u02,120,A,03,U02,2,1,120A03U02-2-1,BH_GALAXY,bh-glx-a03u02,120,A,03,U02,1,1,120A03U02-1-1,BH_GALAXY,0.5m,
bh-glx-a03u02,120,A,03,U02,4,1,120A03U02-4-1,BH_GALAXY,bh-glx-a03u02,120,A,03,U02,3,1,120A03U02-3-1,BH_GALAXY,0.5m,
bh-glx-a03u02,120,A,03,U02,2,2,120A03U02-2-2,BH_GALAXY,bh-glx-a03u02,120,A,03,U02,1,2,120A03U02-1-2,BH_GALAXY,0.5m,
bh-glx-a03u02,120,A,03,U02,4,2,120A03U02-4-2,BH_GALAXY,bh-glx-a03u02,120,A,03,U02,3,2,120A03U02-3-2,BH_GALAXY,0.5m,
