Source,,,,,,,,,Destination,,,,,,,,,Cable Length,Cable Type
Hostname,Hall,Aisle,Rack,Shelf U,Tray,Port,Label,Node Type,Hostname,Hall,Aisle,Rack,Shelf U,Tray,Port,Label,Node Type,,
host_0,120,X,01,U30,4,2,120X01U30-4-2,P150_LB,host_0,120,X,01,U30,8,1,120X01U30-8-1,P150_LB,,
host_0,120,X,01,U30,1,3,120X01U30-1-3,P150_LB,host_0,120,X,01,U30,2,4,120X01U30-2-4,P150_LB,,
host_0,120,X,01,U30,2,3,120X01U30-2-3,P150_LB,host_0,120,X,01,U30,3,4,120X01U30-3-4,P150_LB,,
host_0,120,X,01,U30,3,3,120X01U30-3-3,P150_LB,host_0,120,X,01,U30,4,4,120X01U30-4-4,P150_LB,,
host_0,120,X,01,U30,5,3,120X01U30-5-3,P150_LB,host_0,120,X,01,U30,6,4,120X01U30-6-4,P150_LB,,
host_0,120,X,01,U30,6,3,120X01U30-6-3,P150_LB,host_0,120,X,01,U30,7,4,120X01U30-7-4,P150_LB,,
host_0,120,X,01,U30,7,3,120X01U30-7-3,P150_LB,host_0,120,X,01,U30,8,4,120X01U30-8-4,P150_LB,,
host_1,120,X,01,U24,1,2,120X01U24-1-2,P150_LB,host_1,120,X,01,U24,5,1,120X01U24-5-1,P150_LB,,
host_1,120,X,01,U24,2,2,120X01U24-2-2,P150_LB,host_1,120,X,01,U24,6,1,120X01U24-6-1,P150_LB,,
host_1,120,X,01,U24,3,2,120X01U24-3-2,P150_LB,host_1,120,X,01,U24,7,1,120X01U24-7-1,P150_LB,,
host_1,120,X,01,U24,4,2,120X01U24-4-2,P150_LB,host_1,120,X,01,U24,8,1,120X01U24-8-1,P150_LB,,
host_1,120,X,01,U24,1,3,120X01U24-1-3,P150_LB,host_1,120,X,01,U24,2,4,120X01U24-2-4,P150_LB,,
host_1,120,X,01,U24,2,3,120X01U24-2-3,P150_LB,host_1,120,X,01,U24,3,4,120X01U24-3-4,P150_LB,,
host_1,120,X,01,U24,3,3,120X01U24-3-3,P150_LB,host_1,120,X,01,U24,4,4,120X01U24-4-4,P150_LB,,
host_1,120,X,01,U24,5,3,120X01U24-5-3,P150_LB,host_1,120,X,01,U24,6,4,120X01U24-6-4,P150_LB,,
host_1,120,X,01,U24,6,3,120X01U24-6-3,P150_LB,host_1,120,X,01,U24,7,4,120X01U24-7-4,P150_LB,,
host_1,120,X,01,U24,7,3,120X01U24-7-3,P150_LB,host_1,120,X,01,U24,8,4,120X01U24-8-4,P150_LB,,
host_2,120,X,01,U18,5,2,120X01U18-5-2,P150_LB,host_3,120,X,01,U12,1,1,120X01U12-1-1,P150_LB,,
host_2,120,X,01,U18,6,2,120X01U18-6-2,P150_LB,host_3,120,X,01,U12,2,1,120X01U12-2-1,P150_LB,,
host_2,120,X,01,U18,7,2,120X01U18-7-2,P150_LB,host_3,120,X,01,U12,3,1,120X01U12-3-1,P150_LB,,
host_2,120,X,01,U18,8,2,120X01U18-8-2,P150_LB,host_3,120,X,01,U12,4,1,120X01U12-4-1,P150_LB,,
host_3,120,X,01,U12,5,2,120X01U12-5-2,P150_LB,host_2,120,X,01,U18,1,1,120X01U18-1-1,P150_LB,,
host_3,120,X,01,U12,6,2,120X01U12-6-2,P150_LB,host_2,120,X,01,U18,2,1,120X01U18-2-1,P150_LB,,
host_3,120,X,01,U12,7,2,120X01U12-7-2,P150_LB,host_2,120,X,01,U18,3,1,120X01U18-3-1,P150_LB,,
host_3,120,X,01,U12,8,2,120X01U12-8-2,P150_LB,host_2,120,X,01,U18,4,1,120X01U18-4-1,P150_LB,,
host_2,120,X,01,U18,1,2,120X01U18-1-2,P150_LB,host_2,120,X,01,U18,5,1,120X01U18-5-1,P150_LB,,
host_2,120,X,01,U18,2,2,120X01U18-2-2,P150_LB,host_2,120,X,01,U18,6,1,120X01U18-6-1,P150_LB,,
host_2,120,X,01,U18,3,2,120X01U18-3-2,P150_LB,host_2,120,X,01,U18,7,1,120X01U18-7-1,P150_LB,,
host_2,120,X,01,U18,4,2,120X01U18-4-2,P150_LB,host_2,120,X,01,U18,8,1,120X01U18-8-1,P150_LB,,
host_2,120,X,01,U18,1,3,120X01U18-1-3,P150_LB,host_2,120,X,01,U18,2,4,120X01U18-2-4,P150_LB,,
host_2,120,X,01,U18,2,3,120X01U18-2-3,P150_LB,host_2,120,X,01,U18,3,4,120X01U18-3-4,P150_LB,,
host_2,120,X,01,U18,3,3,120X01U18-3-3,P150_LB,host_2,120,X,01,U18,4,4,120X01U18-4-4,P150_LB,,
host_2,120,X,01,U18,5,3,120X01U18-5-3,P150_LB,host_2,120,X,01,U18,6,4,120X01U18-6-4,P150_LB,,
host_2,120,X,01,U18,6,3,120X01U18-6-3,P150_LB,host_2,120,X,01,U18,7,4,120X01U18-7-4,P150_LB,,
host_2,120,X,01,U18,7,3,120X01U18-7-3,P150_LB,host_2,120,X,01,U18,8,4,120X01U18-8-4,P150_LB,,
host_3,120,X,01,U12,1,2,120X01U12-1-2,P150_LB,host_3,120,X,01,U12,5,1,120X01U12-5-1,P150_LB,,
host_3,120,X,01,U12,2,2,120X01U12-2-2,P150_LB,host_3,120,X,01,U12,6,1,120X01U12-6-1,P150_LB,,
host_3,120,X,01,U12,3,2,120X01U12-3-2,P150_LB,host_3,120,X,01,U12,7,1,120X01U12-7-1,P150_LB,,
host_3,120,X,01,U12,4,2,120X01U12-4-2,P150_LB,host_3,120,X,01,U12,8,1,120X01U12-8-1,P150_LB,,
host_3,120,X,01,U12,1,3,120X01U12-1-3,P150_LB,host_3,120,X,01,U12,2,4,120X01U12-2-4,P150_LB,,
host_3,120,X,01,U12,2,3,120X01U12-2-3,P150_LB,host_3,120,X,01,U12,3,4,120X01U12-3-4,P150_LB,,
host_3,120,X,01,U12,3,3,120X01U12-3-3,P150_LB,host_3,120,X,01,U12,4,4,120X01U12-4-4,P150_LB,,
host_3,120,X,01,U12,5,3,120X01U12-5-3,P150_LB,host_3,120,X,01,U12,6,4,120X01U12-6-4,P150_LB,,
host_3,120,X,01,U12,6,3,120X01U12-6-3,P150_LB,host_3,120,X,01,U12,7,4,120X01U12-7-4,P150_LB,,
host_3,120,X,01,U12,7,3,120X01U12-7-3,P150_LB,host_3,120,X,01,U12,8,4,120X01U12-8-4,P150_LB,,
